price;bedrooms;bathrooms;sqft_living;sqft_lot;floors;waterfront;view;condition;grade;sqft_above;sqft_basement;yr_built;yr_renovated;lat;long;sqft_living15;sqft_lot15
536000;4;2.5;2880;8833;2;0;0;3;7;2880;0;2006;0;475.388;-121.89;2570;5234
915000;3;4.5;3850;62726;2;0;0;3;10;3120;730;2013;0;476.735;-122.058;2630;46609
1.06E+06;4;5.25;4140;14757;2;0;2;3;11;4140;0;2005;0;475.871;-121.969;4440;15523
1.57E+06;4;2.75;2970;12750;1.5;0;1;4;7;2130;840;1918;1986;476.135;-122.213;1980;15300
335000;2;1;1360;69260;1;0;0;4;5;1360;0;1937;0;475.229;-121.838;1460;69260
376000;4;2.25;2200;6750;1;0;0;5;8;1480;720;1959;0;475.215;-122.202;2710;6750
285000;4;3;1900;7194;2;0;0;4;7;1900;0;1988;0;473.768;-122.117;1690;7194
265000;2;1.5;1084;3427;2;0;0;3;7;1084;0;1976;0;477.117;-122.326;1084;6250
330000;3;1.75;1510;15744;1;0;0;3;7;1510;0;1985;0;47.476;-121.755;1470;15744
468000;4;1.75;2250;8580;1;0;0;4;7;1330;920;1958;0;477.633;-122.199;2250;10032
200000;2;1;950;8100;1;0;0;3;6;950;0;1955;0;474.572;-122.351;1620;7630
511200;4;1.75;1480;7875;1;0;0;3;7;740;740;1927;0;47.643;-122.397;1680;5851
592500;2;2;1870;4751;1;0;0;3;8;1870;0;2006;0;477.082;-122.015;2170;5580
672500;3;1.75;1580;5750;1;0;2;4;8;1330;250;1947;0;476.339;-122.392;2480;5750
275000;3;1.75;1180;6260;1;0;0;4;8;1180;0;1993;0;473.531;-122.048;1580;7272
907000;3;1.5;1340;6000;1.5;0;1;3;9;1340;0;1927;0;47.66;-122.282;2600;6000
325000;3;1;1410;8250;1;0;0;3;7;1410;0;1954;0;477.621;-122.36;1580;8250
420000;2;1.5;1040;3500;1.5;0;0;4;6;1040;0;1904;0;47.588;-122.304;1340;1213
566000;4;2.25;2170;7737;2;0;0;3;8;2170;0;1987;0;47.637;-122.029;1850;8869
282150;2;1;700;5940;1;0;0;3;7;700;0;1948;0;477.289;-122.337;1070;5995
937500;5;3.75;4210;14599;2;0;3;3;10;4210;0;2004;0;475.364;-121.858;3950;13591
187300;2;1;1310;7697;1;0;0;3;6;850;460;1950;0;474.982;-122.348;1270;6410
460000;4;2.75;2200;9676;1;0;0;3;8;1500;700;1979;0;477.713;-122.259;2120;9585
700000;4;1;1470;5450;1.5;0;0;3;7;1470;0;1918;0;476.458;-122.306;2160;5450
365000;3;1.5;1640;8301;1;0;0;3;7;1290;350;1958;0;477.443;-122.327;1640;8955
555000;4;2.75;2170;7140;1;0;0;3;8;1290;880;1977;0;47.691;-122.113;2120;7820
555000;4;2.25;2350;8140;1;0;0;4;8;1430;920;1977;0;475.579;-122.129;2640;8700
335000;2;1;1410;7000;1;0;0;3;7;1410;0;1968;0;474.908;-122.223;1540;6000
425000;3;2.5;2650;12247;2;0;0;3;9;2650;0;2002;0;473.185;-122.259;2920;8965
560000;3;1.75;2340;12443;1.5;0;0;4;8;2340;0;1965;0;475.432;-122.177;1970;9600
359950;4;2.5;3010;5701;2;0;0;3;8;3010;0;2003;0;473.492;-122.152;3010;5772
390000;3;1.75;2160;98445;2;0;0;3;8;2160;0;1978;0;47.35;-122.162;2004;44431
905000;4;2.75;2730;4268;2;0;1;3;9;2730;0;2009;0;476.397;-122.395;2340;5000
674000;5;1.75;2110;5000;1.5;0;0;4;7;1250;860;1946;0;476.745;-122.287;1720;5000
234950;2;2.5;1720;3132;2;0;0;3;8;1720;0;1999;0;473.728;-122.157;1740;4220
280000;2;1;1310;6600;1;0;0;3;6;1310;0;1942;0;474.834;-122.332;1240;6600
645000;4;2.5;2340;8955;2;0;0;3;9;2340;0;1990;0;476.283;-122.026;2340;8955
417000;3;2.25;1840;11403;2;0;0;3;8;1840;0;1993;0;474.862;-121.797;2150;11403
190000;4;1;1190;7920;1;0;0;3;6;890;300;1951;0;475.305;-122.371;1140;7920
370000;4;2.75;2310;14745;1;0;0;3;7;1410;900;1993;0;47.377;-122.31;2060;9678
721000;2;1.5;1790;4250;1;0;0;3;7;920;870;1915;2014;476.367;-122.301;1910;4250
475000;3;2.25;1580;12177;1;0;0;3;7;1200;380;1981;0;476.254;-122.045;1660;11374
257500;3;2;1300;9334;1;0;0;5;7;1300;0;1981;0;474.865;-122.238;2210;9636
299880;3;2.5;1460;3044;2;0;0;3;7;1460;0;2000;0;47.544;-122.296;1490;3044
455000;3;2;1640;9825;1;0;0;4;7;1090;550;1971;0;477.244;-122.2;1500;9750
876650;3;3.25;2170;12508;1.5;0;0;5;9;1650;520;1928;1970;475.665;-122.229;2720;21070
402000;3;2.5;1970;12205;2;0;0;4;8;1970;0;1990;0;477.397;-122.209;2640;9636
625000;3;1.75;1780;4500;1;0;0;4;7;920;860;1922;0;476.827;-122.362;1360;4000
455000;2;1.5;910;966;2;0;0;3;8;820;90;2006;0;47.627;-122.361;2740;6400
775000;4;3;2000;5304;1.5;0;0;4;7;2000;0;1947;0;476.762;-122.285;1670;5304
528000;5;1.75;2140;8580;1;0;0;3;7;1200;940;1962;0;476.625;-122.178;1600;9206
590000;4;2.5;3700;12500;1;0;0;5;8;1920;1780;1973;0;475.403;-122.168;2020;8350
1.53E+06;4;2.25;4250;16940;1;0;2;4;9;2380;1870;1974;0;475.453;-122.234;3460;17693
280000;4;3;2460;9606;1;0;0;3;8;2460;0;2012;0;474.889;-122.317;1730;7500
137900;3;1.75;1160;5082;1;0;0;3;6;580;580;1942;0;47.503;-122.262;1730;6000
613000;3;2.5;1350;3068;2;0;0;3;7;1350;0;1991;0;476.099;-122.293;1900;4000
522000;3;1.75;1630;15600;1;0;0;3;7;1630;0;1958;0;47.68;-122.165;1830;10850
287000;3;1;1250;26862;1;0;0;3;7;1250;0;1965;0;47.426;-122.154;1530;24463
722500;4;3.5;2600;5100;2;0;0;3;8;1820;780;2003;0;476.948;-122.395;2000;6720
560000;3;2.5;1960;9686;1;0;0;3;8;1460;500;1989;0;476.339;-122.026;1960;8254
335000;4;2.75;2540;7210;1;0;0;4;7;1600;940;1979;0;474.601;-122.165;1820;7766
391000;3;2;1490;9000;1;0;0;4;8;1490;0;1977;0;475.455;-122.184;2190;9000
403000;3;2.25;1840;13020;1;0;0;3;8;1390;450;1980;0;476.923;-122.095;2210;13020
659500;3;1.75;1820;5500;1;0;0;4;8;1620;200;1957;0;476.737;-122.283;2330;6050
373000;8;3;2850;12714;1;0;0;3;7;2850;0;1959;0;474.859;-122.205;1480;4942
780000;6;4;3300;5720;1;0;0;3;8;1960;1340;1963;0;47.676;-122.309;2030;4080
205000;2;1;1060;8000;1;0;0;3;6;1060;0;1941;0;475.088;-122.333;1390;8000
340500;3;2;2270;28025;1;0;0;4;7;1920;350;1947;0;474.857;-122.318;1770;14833
511100;4;2.5;1560;12220;1.5;0;0;4;7;1560;0;1965;0;475.287;-122.053;1920;12220
144975;2;1;900;7500;1;0;0;3;5;900;0;1940;0;474.177;-122.319;1350;7500
330000;2;1;1220;10000;1;0;0;5;7;1220;0;1950;0;477.405;-122.241;2000;9600
264950;2;1;1000;6000;1;0;0;3;6;1000;0;1951;0;475.208;-122.372;1250;6000
200000;3;2;1010;7896;1;0;0;3;7;1010;0;1984;0;474.046;-122.181;1540;7896
305000;2;1;2160;12960;1;0;0;3;7;1360;800;1968;0;474.702;-122.261;2070;12960
580379;4;2.75;2240;27820;1.5;0;0;4;8;2240;0;1976;0;475.936;-122.054;2330;20000
650000;3;1.75;2800;19386;1;1;4;3;8;1400;1400;1965;0;473.554;-122.324;3270;31450
285000;2;1;780;5000;1;0;0;4;6;780;0;1943;0;475.112;-122.357;1030;5000
405000;3;1.75;1980;8100;1;0;0;4;7;1310;670;1949;0;477.353;-122.331;1450;8212
298000;3;2.5;1950;3600;2;0;0;3;7;1950;0;2010;0;473.658;-122.021;1870;4184
499000;3;3.5;1690;1432;2;0;0;3;7;1360;330;2008;0;476.513;-122.4;1650;2788
829950;4;2.5;3430;42775;2;0;0;3;10;3430;0;1992;0;47.765;-122.045;3190;36820
1.07E+06;5;3.5;3990;9938;2;0;0;3;11;3990;0;2001;0;475.198;-122.156;3490;11734
1.39E+06;3;1.25;2400;6653;3;0;2;3;11;2400;0;1992;0;476.019;-122.29;1910;6653
447000;3;2.25;1520;14080;2;0;0;3;7;1520;0;1984;0;476.273;-122.059;1530;9758
482000;4;2.25;2240;8322;2;0;0;3;8;2240;0;1979;0;47.728;-122.206;2240;6448
325000;2;2.25;1550;2285;2;0;0;3;8;1550;0;2007;0;475.398;-122.369;1550;2135
491500;4;2.75;2100;7236;1;0;0;3;8;1400;700;1979;0;477.267;-122.232;1900;7519
998000;4;2.25;2420;10200;2;0;0;4;9;2420;0;1973;0;475.336;-122.225;2390;10200
270000;3;1.5;1610;8375;2;0;0;3;7;1610;0;1927;0;477.527;-122.306;1610;9107
410000;4;2.5;1700;9000;1;0;0;5;7;1700;0;1972;0;477.306;-122.233;1370;7592
210000;2;0.75;840;49658;1;0;0;2;6;840;0;1948;0;474.727;-122.292;1240;11000
530000;5;2.25;2720;8800;1;0;0;4;7;1500;1220;1958;0;475.976;-122.118;2110;8800
506000;5;3;2430;8000;1;0;0;4;7;1370;1060;1957;0;47.603;-122.12;1770;8000
505000;3;1.75;2519;8690;2;0;0;5;8;2519;0;1973;0;474.428;-122.344;2500;9500
260000;3;1.75;1460;10000;1;0;0;4;8;1460;0;1967;0;47.342;-122.195;1930;14175
635000;5;2.75;3110;6621;2;0;0;3;9;3110;0;2006;0;47.543;-121.888;3550;7953
805000;5;4.5;4600;7810;2;0;0;3;9;3200;1400;2006;0;475.381;-121.86;4480;6324
363000;3;2.5;2740;11872;2;0;0;3;9;2740;0;1990;0;473.076;-122.395;2570;10377
530000;3;2.5;2160;9063;2;0;0;3;8;2160;0;1992;0;477.296;-122.333;2160;9063
1.02E+06;4;1.75;2600;41041;1.5;0;0;4;8;2600;0;1965;0;476.634;-122.172;2750;37318
635000;4;2;2260;8457;2;0;0;3;9;2260;0;1992;0;476.251;-122.03;2410;7713
399000;4;2.5;2870;9292;2;0;0;3;8;2540;330;1979;0;474.522;-122.123;2590;7533
730000;4;2.5;3230;7331;2;0;0;3;10;3230;0;2004;0;475.823;-121.97;3480;7447
585000;3;2.5;1910;1501;2.5;0;0;3;8;1530;380;2007;0;476.441;-122.385;1760;1750
635000;3;3;2290;1407;2.5;0;0;3;8;1890;400;2014;0;475.446;-122.017;2230;1407
508500;4;2.75;2520;12500;2;0;0;3;8;1720;800;1979;0;476.225;-122.064;2520;13000
539950;3;2.25;1860;1558;3;0;0;3;8;1860;0;2014;0;477.006;-122.339;1760;2456
731781;3;3;2630;4972;2;0;0;3;9;2630;0;2006;0;47.693;-122.133;2880;4972
250000;4;2;2130;8400;1;0;0;3;7;1350;780;1962;0;474.133;-122.209;1550;8596
269500;2;1;1140;74052;1;0;0;4;6;1140;0;1968;0;472.093;-121.962;1730;43560
825000;4;2.25;2110;12653;2;0;0;4;8;2110;0;1972;0;47.536;-122.225;2350;10980
395000;2;1;770;6000;1;0;0;3;6;770;0;1953;0;476.999;-122.364;1710;6000
270000;3;2.5;1430;8470;1;0;0;3;7;1190;240;1992;0;471.943;-121.991;1670;8418
375000;3;2.5;2340;10005;1;0;0;4;8;1460;880;1978;0;474.431;-122.133;2250;8162
240000;3;1.75;1570;8750;1;0;0;3;7;1570;0;1960;0;474.425;-122.333;1890;8825
450000;3;1.75;1560;8968;1;0;0;4;8;1560;0;1972;0;476.243;-122.1;1990;8034
817500;4;2.5;2910;35679;2;0;0;4;9;2910;0;1987;0;475.859;-121.991;2720;36728
325000;3;2.25;2220;16020;1;0;0;4;8;1780;440;1966;0;473.758;-122.217;2080;9583
402300;3;1.75;1480;4050;1;0;0;3;7;870;610;1926;0;47.681;-122.304;1350;4500
239900;4;1.75;1480;9523;1;0;0;3;7;1120;360;1959;0;473.732;-122.217;1590;8300
537000;4;2;1720;6413;1;0;0;4;7;860;860;1950;0;475.734;-122.395;1280;6413
568000;3;2;2350;5080;1.5;0;0;3;8;1780;570;1929;0;475.516;-122.263;1700;5080
270000;3;1.75;1800;7763;1;0;0;3;6;1470;330;1984;0;473.766;-122.184;1440;7483
365000;4;2.5;1800;5070;1;0;0;5;7;1080;720;1979;0;475.303;-122.28;1870;5365
427000;3;1.75;1680;8610;1;0;0;4;7;1290;390;1969;0;477.246;-122.173;1640;8809
311000;5;3;2020;5917;1;0;0;3;7;1220;800;1993;0;475.482;-122.294;2130;5529
1.27E+06;4;2.25;2870;6000;1;0;0;5;8;1730;1140;1951;0;476.362;-122.282;2370;5500
559000;3;2.5;2010;5200;2;0;0;3;8;2010;0;1989;0;477.142;-122.203;1860;4400
362000;5;3;1810;3000;2;0;0;3;7;1810;0;1998;0;475.622;-122.291;1670;3000
508300;3;1;1160;5969;1;0;0;3;7;880;280;1930;0;476.844;-122.306;1550;5120
459000;4;3;1900;9077;2;0;0;3;7;1900;0;1954;2015;477.684;-122.304;1900;12868
240000;3;1.5;1460;13503;1;0;0;4;6;1460;0;1977;0;473.119;-122.015;1460;13394
634000;3;2.5;2490;4904;2;0;0;3;9;2490;0;2003;0;475.451;-122.014;2370;4050
1.20E+06;4;3.5;4740;172497;2;0;0;3;11;4740;0;2003;0;476.779;-122.075;2120;49658
834000;4;2.5;2370;4000;1.5;0;2;5;8;1980;390;1928;0;47.601;-122.294;2440;5750
629950;3;2.5;1680;1683;2;0;0;3;9;1120;560;2014;0;476.425;-122.374;1610;1618
245000;4;1.5;2010;7561;1.5;0;0;4;7;1890;120;1921;0;47.311;-122.227;1420;6564
641000;4;2.5;2770;63118;2;0;0;3;9;2770;0;1997;0;476.622;-121.961;2770;44224
625000;5;3.5;4010;6000;2;0;3;3;9;2560;1450;1997;0;474.928;-122.229;2440;6000
669000;3;1;1560;4500;1.5;0;0;5;7;1560;0;1915;0;476.204;-122.292;1530;4500
440000;3;1.75;2240;8153;1;0;0;3;7;1120;1120;1948;0;477.303;-122.329;1710;8100
1.52E+06;3;2.25;2610;9409;1;1;4;4;8;2610;0;1963;0;475.789;-122.076;2970;9156
1.30E+06;4;3.5;3590;5334;2;0;2;3;9;3140;450;2006;0;476.763;-122.267;2100;6250
389000;3;1.75;1400;10018;1;0;0;4;7;1400;0;1962;0;475.327;-122.032;1350;9300
385000;3;2.25;1680;8450;1;0;0;3;8;1340;340;1960;0;477.575;-122.361;1850;8300
760000;6;3.75;3810;6150;2;0;0;4;8;3810;0;1977;0;47.694;-122.34;1830;5125
1.45E+06;4;3.5;3720;8301;2;0;0;3;10;2880;840;2008;0;475.885;-122.199;2080;9676
375000;3;2.25;2120;18500;2;0;0;4;8;2120;0;1983;0;473.914;-122.169;2120;14479
1.04E+06;4;2.25;2740;11343;1;0;2;5;10;1980;760;1953;0;477.117;-122.278;2790;10027
2.60E+06;3;3;3410;16015;2;1;4;4;10;2220;1190;1973;0;475.721;-122.239;3760;16572
500000;3;2.25;1710;4561;2;0;0;4;8;1710;0;1994;0;475.691;-122.004;1810;4770
390000;4;2.5;1840;15496;2;0;0;3;8;1840;0;1991;0;474.683;-122.07;1840;15040
435000;3;2;1270;10713;1;0;0;4;7;1270;0;1969;0;477.247;-122.181;1620;8250
229950;5;2.75;2000;5885;1;0;0;3;7;1260;740;1994;0;473.155;-122.347;1960;6514
205425;2;1;880;6780;1;0;0;4;6;880;0;1945;0;475.009;-122.248;1190;6780
382500;3;1.75;1040;9000;1;0;0;4;7;1040;0;1967;0;475.253;-122.043;1750;10878
350000;3;2;1440;5469;1;0;0;3;8;1440;0;1988;0;475.753;-122.017;1980;6198
625000;3;2.75;2240;3600;2.5;0;0;3;7;1650;590;1901;0;476.244;-122.326;1716;3120
460000;3;2.5;1730;8490;1;0;0;3;7;1210;520;1969;0;477.187;-122.219;1870;7400
250000;4;2;2600;9000;1;0;0;3;8;1410;1190;1959;0;47.381;-122.299;2600;7200
415000;3;2.5;1710;4920;2;0;0;3;7;1710;0;1990;0;475.347;-122.376;1500;4920
549000;4;1.75;1290;3060;2;0;0;4;7;1290;0;1906;0;476.798;-122.348;1510;4080
920000;4;3.75;4030;503989;2;0;0;3;10;4030;0;2008;0;474.807;-121.795;2110;71874
705000;4;2.75;3000;6222;2;0;0;3;9;3000;0;2004;0;475.582;-122.025;3340;7222
150000;2;1;720;212137;1;0;0;3;5;720;0;1982;0;47.422;-122.066;2010;109642
420000;3;1.5;1780;5000;1;0;4;4;7;1030;750;1958;0;475.168;-122.256;1780;7500
520000;3;2;1670;8800;1;0;0;4;7;1150;520;1961;0;476.096;-122.132;2020;8250
775000;3;2.75;2850;14800;1;0;0;4;9;1920;930;1976;0;47.559;-122.146;3300;10809
315000;3;2.25;2170;8480;1;0;0;3;8;2170;0;1965;0;474.562;-122.33;2080;8452
252000;3;2;1540;7210;2;0;0;4;7;1540;0;1984;0;473.128;-122.351;1500;7210
965800;4;1.75;2500;8725;1;0;0;4;8;1500;1000;1966;0;476.304;-122.205;1900;8998
257000;4;2.75;2330;7642;1;0;0;3;8;1800;530;1990;0;472.946;-122.37;2320;7933
435000;2;1;1230;3800;1;0;0;3;7;1230;0;1928;0;476.797;-122.292;1610;3800
1.40E+06;4;2.5;2770;8879;2;0;0;3;9;2770;0;2001;0;475.831;-122.193;2770;8882
375000;3;1.75;1590;14766;1;0;0;3;8;1590;0;1963;0;475.902;-122.147;2040;10190
639000;4;1.75;1830;6000;1;0;0;4;7;930;900;1939;0;476.536;-122.41;1540;6000
550000;3;2.25;2120;18255;1;0;0;3;8;1590;530;1984;0;476.279;-122.037;2120;12997
195000;3;1.75;1580;7875;1;0;0;3;7;1580;0;1979;0;471.958;-122.003;1560;8314
120000;3;1;1260;7500;1;0;0;3;6;1260;0;1954;0;474.191;-122.33;1260;7500
277500;4;2;1700;12048;2;0;0;3;7;1700;0;1990;0;473.748;-122.186;1960;7650
550000;3;2.5;2920;169448;2.5;0;0;3;9;2920;0;1990;0;472.492;-121.975;2360;326097
565000;3;1.75;1490;5000;1;0;1;3;8;1250;240;1954;0;475.257;-122.392;1980;5000
272500;3;2;1410;7622;1;0;0;4;7;1410;0;1983;0;474.273;-122.147;1830;8330
405000;4;2.5;2620;8960;1;0;0;5;7;1520;1100;1955;0;477.642;-122.335;1880;8960
950000;4;2.5;3700;7051;2;0;0;3;11;3700;0;2006;0;475.427;-121.995;3580;6175
372000;4;1.75;1960;9300;1;0;0;5;7;1340;620;1979;0;474.487;-121.772;1500;9752
470000;4;2.5;2680;8062;1;0;3;4;7;1530;1150;1967;0;474.132;-122.328;1920;8600
808250;3;2;1750;2640;1;0;0;3;8;1010;740;1914;2005;476.419;-122.368;1750;4560
350000;4;2.25;1570;499571;1;0;3;4;7;1570;0;1972;0;471.808;-122.023;1700;181708
780500;5;1;1760;4264;2;0;0;3;8;1760;0;1902;0;476.246;-122.312;2130;4264
515000;3;1.75;1900;5000;1;0;0;4;7;950;950;1925;0;475.677;-122.363;1420;5000
990000;4;3.75;3450;4940;2;0;0;3;10;2570;880;2006;0;47.692;-122.338;1880;5387
910000;4;2.5;3350;29242;2;0;0;3;11;3350;0;1988;0;477.197;-122.131;3920;24728
353000;4;2.5;1830;5331;2;0;0;3;7;1830;0;2002;0;473.557;-122.016;1830;5175
395000;3;2;1590;10229;1;0;0;3;7;1590;0;1966;0;477.239;-122.227;1320;10222
228800;4;2.5;1470;1612;2;0;0;3;7;980;490;2003;0;475.275;-122.271;1460;5027
243500;4;2.5;2300;15188;2;0;0;4;7;2300;0;1966;0;473.683;-122.164;1820;10125
480000;5;2.5;2160;7737;2;0;0;3;7;2160;0;1998;0;475.381;-121.872;2460;7737
447000;3;2.5;1650;3076;2;0;0;3;7;1650;0;2003;0;47.682;-122.035;1560;3064
260000;4;1.5;1540;7300;2;0;0;3;7;1540;0;1973;0;473.317;-122.276;1580;7650
750000;3;2;1820;5000;1.5;0;0;4;8;1720;100;1941;0;475.845;-122.395;2220;7200
344950;3;2;1330;7419;1;0;0;3;7;1330;0;1985;0;477.322;-122.236;1330;7297
329000;4;2.5;2650;5880;2;0;0;3;9;2650;0;2005;0;473.509;-122.165;2610;6490
380000;4;3.25;2864;8035;3;0;0;3;8;2864;0;2014;0;473.746;-122.189;2419;8984
540000;4;2.25;2540;228254;1;0;0;3;8;1450;1090;1990;0;47.719;-121.912;1780;59241
250000;2;0.75;700;16828;1;0;0;4;6;700;0;1958;0;473.009;-122.125;2010;29316
268500;2;1;790;8424;1;0;0;4;6;790;0;1953;0;477.511;-122.352;1470;8424
380000;2;2.5;1230;987;2;0;0;3;7;1060;170;2011;0;476.007;-122.305;1290;1328
275000;4;1;1080;26114;1.5;0;0;5;5;1080;0;1900;0;473.834;-122.215;1720;20360
524950;3;1.75;1890;3825;1;0;0;3;7;1290;600;1974;0;476.831;-122.381;1320;3825
351000;3;2.5;2594;4455;2;0;0;3;8;2594;0;2012;0;473.054;-122.276;2981;4950
335000;3;1;1030;7200;1;0;0;3;6;880;150;1948;0;475.255;-122.376;1030;7200
700000;2;2;1490;713;3;0;0;3;9;1490;0;2014;0;476.356;-122.346;1490;1110
594866;3;3;2780;6000;2;0;0;3;9;2780;0;2013;0;475.184;-121.886;2850;6000
492000;4;2;1640;5000;2;0;0;3;7;1640;0;1907;1983;476.662;-122.365;1240;5000
658000;2;1;1010;14244;1;1;4;1;5;1010;0;1926;0;475.476;-122.399;1820;15792
660000;3;2.5;1780;1729;2;0;0;3;8;1080;700;2008;0;476.594;-122.355;1780;1741
652000;3;2;1700;4080;1;0;0;4;7;850;850;1941;0;476.785;-122.393;1480;5100
635000;2;2.5;1390;1132;2;0;0;3;8;1130;260;2006;0;476.228;-122.319;1400;1237
925000;4;2.75;3730;8014;2;0;0;3;10;3730;0;2012;0;476.036;-122.059;3670;8279
426000;4;2.25;2120;7700;1;0;0;4;7;1490;630;1976;0;477.207;-122.165;1890;8203
219950;3;1.5;1200;8404;1;0;0;3;7;1200;0;1964;0;474.482;-122.269;2120;12000
555000;3;3;2410;12183;2;0;0;3;9;2410;0;1988;0;47.747;-122.177;2540;9979
425000;2;1;1670;6212;1;0;0;4;7;1670;0;1947;0;477.152;-122.282;1670;7272
1.62E+06;3;2.5;3490;9362;1;0;3;5;9;1770;1720;1960;0;476.605;-122.27;3640;7425
317000;3;1.5;1060;5750;1;0;0;2;7;1060;0;1981;0;475.532;-122.372;1060;5750
430000;3;1.75;1440;4025;1;0;0;4;6;720;720;1917;0;47.567;-122.38;1500;5750
645000;3;2.25;1640;1023;3;0;0;3;8;1640;0;2014;0;476.636;-122.319;1720;1960
390000;3;1.75;1260;6500;1;0;0;4;7;1260;0;1966;0;476.224;-122.116;1500;7700
769000;4;2.5;2440;6733;2;0;0;3;9;2440;0;1999;0;476.374;-122.064;2570;6496
550000;4;2;1540;5000;1.5;0;0;4;7;1540;0;1913;0;476.713;-122.3;1790;4000
482500;4;3;1630;7626;1;0;0;5;7;1110;520;1990;0;477.168;-122.308;1630;8082
2.45E+06;4;4.25;4250;6552;2;0;3;4;10;2870;1380;2008;0;475.747;-122.283;3640;8841
448000;4;2.5;2230;5000;1;0;0;3;7;1650;580;2006;0;474.799;-122.129;2090;4637
425000;3;1;1180;7200;1.5;0;0;4;7;1180;0;1949;0;477.121;-122.333;2240;7875
648000;4;2.5;2740;9959;2;0;0;3;9;2740;0;1989;0;475.672;-122.011;2630;9905
748000;4;2.5;3220;8379;2;0;0;3;10;3220;0;2004;0;477.043;-122.192;2720;7635
249000;3;1;1050;8498;1;0;0;4;7;1050;0;1959;0;474.043;-122.202;1050;8498
431000;4;2.5;2300;6087;2;0;0;3;7;2300;0;2001;0;475.125;-122.192;1770;5907
387000;3;1.5;1620;21929;2;0;0;3;7;1620;0;1990;0;47.767;-121.903;1600;21679
640000;3;3.5;1740;1975;2;0;3;3;8;1310;430;1998;0;476.085;-122.311;1740;1975
405000;3;2;1450;6081;1;0;0;4;7;1450;0;1969;0;477.522;-122.278;1880;6000
281000;3;1.5;1280;974;3;0;0;3;7;1280;0;2003;0;477.162;-122.293;1420;1422
249000;3;1.5;1180;11579;1;0;0;4;7;1180;0;1962;0;474.502;-122.089;1780;22486
289000;3;2;1850;9550;1;0;0;3;8;1850;0;1988;0;473.225;-122.273;2250;9550
440000;4;2.5;2410;7517;2;0;0;3;8;2410;0;1983;0;474.388;-122.142;2420;8095
199950;3;1.5;1510;6600;1;0;0;3;6;1510;0;1938;0;474.821;-122.331;990;6600
640000;3;3;1560;1466;3;0;0;3;8;1560;0;2006;0;476.604;-122.352;1530;2975
453000;3;1.75;1550;7200;1;0;0;3;7;1100;450;1949;0;477.071;-122.314;1560;7440
568000;3;1.75;1930;213008;1;0;2;3;7;1300;630;1980;0;476.751;-121.993;2860;208652
315000;3;2.5;1600;7982;2;0;0;3;8;1600;0;1993;0;473.397;-122.266;1890;9830
330000;4;2;1750;5202;1;0;1;4;6;1070;680;1942;0;475.677;-122.317;2090;5400
542500;5;3.5;2730;42500;1;0;0;3;8;1530;1200;1989;0;474.587;-121.996;3180;37970
425000;4;2.5;2070;4427;2;0;0;3;7;2070;0;2007;0;475.208;-121.869;2070;4556
270000;3;2;1350;6696;1;0;0;5;6;680;670;1944;0;474.919;-122.187;1350;6700
447500;4;2;1770;3332;2;0;0;3;7;1630;140;1924;1975;475.563;-122.281;1640;4000
199000;4;1;1220;11730;1;0;0;4;7;1220;0;1960;0;473.229;-122.283;1270;9520
585000;3;1.75;1480;4800;2;0;0;4;7;1140;340;1944;0;476.567;-122.397;1810;4800
374000;2;1;1140;5650;1;0;1;3;6;980;160;1920;0;475.634;-122.391;1220;5700
435000;3;1;950;10080;1;0;0;4;7;950;0;1954;0;47.572;-122.139;1060;10000
313000;3;1;1510;10369;1;0;0;4;7;1010;500;1968;0;474.808;-122.099;1510;16057
407193;4;2;1880;14653;2;0;0;3;8;1880;0;1978;0;476.959;-121.921;1750;14858
361000;3;1;1040;6720;1.5;0;0;3;7;1040;0;1951;0;477.444;-122.294;1880;11407
1.35E+06;4;3.25;3030;5164;1.5;0;0;5;9;2700;330;1925;0;476.394;-122.299;1890;4415
315000;3;1.75;1580;11455;1;0;0;4;7;1200;380;1974;0;474.756;-122.147;1550;10650
870000;4;4.25;3010;4887;2;0;3;4;10;1940;1070;1951;1996;476.933;-122.272;2540;9375
297000;2;1.5;1430;1650;3;0;0;3;7;1430;0;1999;0;477.222;-122.29;1430;1650
332500;4;1;1670;8102;1.5;0;0;3;6;1670;0;1944;0;474.692;-122.355;1310;7906
315000;2;1;1120;7350;1;0;0;3;7;1120;0;1942;0;477.648;-122.31;1320;7545
375000;3;1;1190;9486;1;0;0;4;7;1190;0;1953;0;474.319;-122.339;2100;10400
250000;4;2.75;1910;7700;1;0;0;4;7;1000;910;1980;0;47.369;-122.17;1880;7875
299500;4;2.25;1600;15312;1;0;0;4;7;1080;520;1979;0;474.629;-121.743;1620;12375
234500;4;2.5;1960;7875;1;0;0;3;7;1220;740;1978;0;473.427;-122.274;2030;7650
700000;4;3.5;3150;6175;2;0;0;3;9;3150;0;2001;0;475.966;-122.017;3150;6986
790000;4;2.5;2240;8664;1;0;0;5;8;1470;770;1975;0;476.621;-122.189;2210;8860
525000;3;1;1240;4800;1;0;0;3;7;800;440;1951;0;476.563;-122.353;1440;4800
730000;4;2.75;3800;9606;2;0;0;3;9;3800;0;2008;0;477.368;-122.208;3400;9677
640000;4;1.75;2100;3000;1.5;0;0;4;7;1500;600;1911;0;476.721;-122.329;1690;4000
793000;4;2.5;2450;4080;1.5;0;0;4;8;1490;960;1930;0;476.899;-122.319;2000;4080
